item_id,name
29837913,"Máy In Lazer ?a N?ng Tr?ng ?en Brother DCP-B7535DW (Print, Copy, Scan, Duplex) - Hàng Chính Hãng"
540865,USB Kingston DataTraveler DT50 32GB - USB 3.1 - Hàng chính hãng
10697849,TotoLink N150UA - USB Wi-Fi Chu?n N 150Mbps - Hàng Chính Hãng
52373199,"H?p m?c in 337 dùng cho máy in Canon MF211, MF221D, LBP252DW, MF215, MF241D,... - CRG 337"
615963,B? Chia M?ng 5 C?ng 100mbps Totolink S505  Hàng Chính Hãng
55791807,Ram PC Corsair Vengeance LPX 16GB 3000MHz DDR4 (1x16GB) CMK16GX4M1D3000C16-Hàng Chính Hãng
459152,USB Wifi Chu?n N Tô?c ?ô? 150Mbps Tenda W311MA - Hàng Chính Hãng
2249747,? C?ng Di ??ng Transcend M3S 2TB Slim USB 3.0/3.1 TS2TSJ25M3S - Hàng Chính Hãng
32246331,"H?p m?c TN 2385, TN 2325 dùng cho máy in Brother HL-L2321D, HL-2361DN, HL-2366DW, MFC-L2701D, MFC-L2701DW (hàng nh?p kh?u 100%)"
41169027,Router Wi-Fi Không Dây B?ng T?n Kép AC1200 TOTOLINK A830R - Hãng Phân Ph?i Chính Th?c
2010093,Máy In Laser ?a N?ng Canon MF241D Chính Hãng Lê B?o Minh
67480516,Ph?n m?m di?t Virus Bkav Pro - Hàng chính hãng
51599592,Dcom Usb 3G 4G Huawei E3276 T?c ?? 150Mb H? Tr? ?a M?ng ??i IP - Hàng Chính Hãng
25006660,H?p ??ng ? C?ng Di ??ng HDD Box ORICO 2739U3( Màu xanh) USB3.0/2.5 Nh?a ABS+Silica gel - Hàng Chính Hãng
575505,HDD Box ORICO USB3.0/3.5/2.5 - 3588US3 - Hàng Chính Hãng
6711831,H?p m?c máy in canon Lbp 6030/ 6030w
20412302,Thi?t b? kích sóng wifi 3 Anten (Tr?ng)
33164951,? C?ng Di ??ng WD My Passport Ultra 4TB USB Type C - Màu B?c - Box Ti?ng Anh -  Hàng Nh?p Kh?u
618758,Màn Hình Samsung LU28E590DS/XV 28inch 4K 1ms 60Hz FreeSync TN - Hàng Chính Hãng
14069330,Dây Cáp M?ng Internet CAT6 RJ45 Ethernet MECK (2m)
27609946,? c?ng SSD 128GB Lexar NS100 2.5-Inch SATA III_Hàng chính hãng
6883921,? c?ng SSD Crucial BX500 3D NAND SATA III 2.5 inch 240GB CT240BX500SSD1 - Hãng Chính Hãng
11849226,Máy In ?nh Canon Selphy CP1300 Wifi ?en - Hàng Chính Hãng
13397495,? c?ng SSD Kingston A400 M.2 2280 SATA III 240GB SA400M8/240G - Hàng Chính Hãng
571874,? C?ng HDD Seagate BarraCuda 1TB/64MB/3.5 - ST1000DM010 - Hàng chính hãng
54011966,? c?ng SSD WD Blue SN550 1TB M.2 2280 NVMe Gen3 x4 WDS100T2B0C - Hàng Chính Hãng
74561661,USB Wifi TP-Link USB Thu Wifi Truy C?p T?c ?? Cao Chu?n N 150Mbps TL-WN727N - Hàng chính hãng
1685931,Thi?t B? Kích Sóng Wifi Xiaomi Pro - ?en - Hàng Nh?p Kh?u
23171782,B? phát sóng Wifi Tenda 4 anten 300Mps F6 - Hàng Chính Hãng
628682,B? Phát Wifi 3G Huawei Emobile GL10P (42Mb)  Hàng Nh?p Kh?u
417018,Card M?ng TP-Link  TL-WN781ND - Hàng Chính Hãng
9344705,Mi?ng dán bàn phím ti?ng Hàn Qu?c
502118,USB 3.0 SanDisk Ultra Flair CZ73 64GB - Hàng Nh?p Kh?u
4268915,Chân ?? t?n nhi?t laptop
456497,TP-Link  TL-SG1005D - Switch 5 C?ng Gigabit Desktop - Hàng Chính Hãng
17383981,Ph?n m?m Kaspersky Total Security chính hãng
2902221,Máy In Phun Màu Canon Pixma G2010 Scan Copy - Hàng Chính Hãng
73136075,Laptop Asus ZenBook UX325EA-EG079T (Core i5-1135G7/ 8GB LPDDR4X 3200MHz/ 256GB SSD M.2 PCIE G3X2/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng
10769836,? C?ng SSD Samsung 970 Evo Plus NVMe M.2 2280 (500GB) - Hàng Nh?p Kh?u
15668735,"? ??a dvd r?i cho laptop, desktop, máy tính bàn, ? ??a quang dvd rw g?n ngoài qua c?ng USB h? tr? ??c, ghi ??a dvd, cd không kén ??a."
16138710,??u b?m m?ng RJ45 lo?i th??ng (B?ch 100 h?t m?ng )
45312082,KEO T?N NHI?T ID-COOLING ID-TG15 ?? d?n nhi?t cao - Hàng chính hãng
56903194,"B? vi x? lý CPU Intel i3 - 10100 ( 3.6GHz Turbo up to 4.3GHz , 4 Core , 8 Threads , 6MB Cache , 65W ) - Hàng Chính Hãng"
456500,TP-Link  TL-SG1008D - Switch ?? Bàn 8 C?ng  - Hàng Chính Hãng
486760,USB 2.0 SanDisk Cruzer Force CZ71 32GB - Hàng Chính Hãng
8157795,Gi?y In ?nh ZP-2030 Zink Dành Cho Máy Canon Mini Photo Printer PV-123 - Hàng Chính Hãng
10001386,RAM Laptop Hynix 4GB DDR3L Bus 1600 - Hàng Nh?p Kh?u
8851126,B? Phát WiFi 4G Kasda KW9550 - Hàng Chính Hãng
57628754,Tenda USB k?t n?i Wifi U9 chu?n AC t?c ?? 650Mbps - Hãng chính hãng
386464,Chu?t Không Dây Fuhlen A09G/A09B - Hàng Chính Hãng 
54008310,? c?ng SSD WD Blue SN550 250GB M.2 2280 NVMe Gen3 x4 WDS250G2B0C - Hàng Chính Hãng
990751,? C?ng SSD WD Blue 3D NAND 250GB WD S250G2B0A (2.5 inch) - Hàng Chính Hãng
46779514,V? Case Máy Tính Aerocool Streak Led RGB - Hàng Chính Hãng
10140056,Bàn phím không dây Logitech K270 - Hàng Chính Hãng
10307879,Màn hình Dell UltraSharp U2719D 2K 27 inch - Hàng Chính Hãng
25975534,Keo T?n Nhi?t Làm Mát CPU - D?ng  Xilanh Nh?
63191179,? c?ng g?n trong HDD Western Digital BLUE 6TB - Hàng nh?p kh?u
582268,Totolink N600R - Router Wifi Chu?n N 600Mbps - Hàng Chính Hãng
55998202,"Qu?t  t?n nhi?t, Fan Case Led RGB Coolmoon K2 - Hàng Chính Hãng"
46645696,Kích sóng wifi Repeater pro b?ng thông 300 Mbps
32453922,"Gi?y In Màu K? Thu?t S? MEDIA 1 M?t Bóng (Glossy) Kh? A4 (210 x 297mm) ??nh L??ng 230gsm 50 T?, Dùng In ?nh Màu & Tài Li?u Màu - Hàng Chính Hãng"
66792707,MÁY IN HÓA ??N KHÔNG DÂY XPRINTER 58IIH-K?T N?I BLUETOOTH V?I ?I?N THO?I+MÁY TÍNH ( S?N PH?M NH?P KH?U)
53468229,"B? máy tính M?I màn 24 inch chuyên Game, edit video, ?? h?a, v?n phòng, h?c t?p,(S?n ph?m tr?n b? ?ã cài ??t Win, office, c?m ?i?n là dùng)- Hàng nh?p kh?u"
11023405,Bàn phím máy tính R8 1805 + T?ng lót chu?t - Hàng nh?p kh?u
40547505,Combo Kìm B?m H?t M?ng(RJ45+RJ11) + 100 H?t m?ng RJ45 + 100 ??u ch?p h?t m?ng + H?p Test m?ng
35729836,USB 3.1 SanDisk Ultra Luxe CZ74 64GB 150MB/s (B?c) - Hàng Chính Hãng
58677681,N200RE_V5 - Mini Router Wi-Fi chu?n N 300Mbps
10001369,RAM Laptop Samsung 8GB DDR4 2666MHz SODIMM - Hàng Nh?p Kh?u
31837271,Dây m?ng b?m s?n 2 ??u Cat 5e dài 5 mét
764198,Máy In Laser ?a N?ng Brother DCP-L2520D - Hàng Chính Hãng
11528560,USB 3.1 SanDisk CZ430 Ultra Fit - 128GB Hàng Nh?p Kh?u
77694537,Laptop Dell Vostro 3400 70235020 (Core i3-1115G4/ 8GB/ 256GB SSD/ 14 FHD/ Win10) - Hàng Chính Hãng
8114282,Máy Scan Canon Lide 300 - Hàng Chính Hãng
2052377,Huawei E8231 | Thi?t b? phát wifi 3G Mobifone USB 3G Mobifone phát wifi b?ng sim 3G - Hàng Nh?p kh?u
16161475,RAM PC DDR3L Samsung 4GB Bus 1600  Hàng Nh?p Kh?u
38072358,? C?ng Di ??ng Seagate Backup Plus 5TB 2.5 inch USB 3.0 - Hàng Nh?p Kh?u
56097175,Khay ??ng ? C?ng Caddy Bay 9.5mm Siêu M?ng 
54635796,Bo M?ch Ch? Mainboard ASUS ROG STRIX B460-G GAMING - Hàng Chính Hãng
54889013,Màn hình máy tính ViewSonic VX2476-SH 23.8 inch FHD 75Hz - Hàng Chính Hãng
764581,Máy In Laser ?a N?ng Brother MFC-L2701DW - Hàng Chính Hãng
44224953,Màn Hình Máy Tính Cong Full Vi?n 24inch 75Hz 
469404,Chu?t Không Dây Apple Magic Mouse 2 MLA02ZA/A - Hàng Chính Hãng
72537395,Laptop Asus VivoBook 15 A515EA-BQ489T (Core i3-1115G4/ 4GB DDR4 3200MHz Onboard/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng
76226922,Ngu?n máy tính Desktop Corsair CV650 650W 80 Plus Bronze CP-9020236-NA - Hàng Chính Hãng
51845073,Máy In Laser Tr?ng ?en ?a N?ng HP LaserJet Pro MFP 135w (In/Copy/Scan/Wifi)_4ZB83A - Hàng Chính Hãng
48877698,Màn Hình Gaming LG 27MK600M-B 27 inch Full HD (1920 x 1080) 5ms 75Hz IPS 75Hz FreeSync - Hàng Chính Hãng
3718239,Chu?t Bluetooth Rapoo M200 Silent 1300DPI - Hàng Chính Hãng
4775283,"Bàn phím không dây bluetooth cho iphone, ipad, samsung, smartphone (tr?ng)"
15163759,"Dây ngu?n PC, Máy in, Máy Chi?u, dây ngu?n máy tính dài 1.5-2m, dây ngu?n lõi ??ng t??ng thích v?i ?? gia d?ng ch?t l??ng cao "
456525,TP-Link Archer T4U - B? Chuy?n ??i USB B?ng T?n Kép Wi-Fi AC1300 MU-MIMO - Hàng Chính Hãng
11191145,Chu?t máy vi tính Bosston D608 LED - ?en-Hàng Chính Hãng
5681151,Giá ?? Màn Hình Brateck LDT12-C011
6172235,Chu?t không dây Newmen F266 - Hàng chính hãng
41335383,Màn Hình Máy Tính BJX V24M9 24 inch Full HD 75Hz - Hàng Chính Hãng
16079268,[ Set 10 cu?n] Gi?y nhi?t in bill K80 phi 80 - Hàng nh?p kh?u
51424090,Màn hình Cong Samsung LC32R500FHEXXV 31.5 inch FHD 75Hz - Hàng Chính Hãng
23783035,"Máy tính ??ng b? Dell Optiplex Core i5 2400 / 8G / SSD 120GB - Hàng Nh?p Kh?u- T?ng USB WIfi, Bàn di chu?t - Chuyên dùng cho V?n Phòng - "
72537158,Laptop Asus VivoBook 14 A415EA-EB360T (Core i5-1135G7/ 8GB LPDDR4x 4267MHz Onboard/ 512GB SSD M.2 PCIE G3X4/ 14 FHD/ Win10) - Hàng Chính Hãng
73682498,"S?c Dành Cho Laptop Hp 19.5v - 3.33A, 65W, ??u Kim Nh? Xanh - Size: 4.5mm*3.0mm"
36634252,USB Toshiba U364 3.0 - 128GB (Hàng Nh?p Kh?u)
74341518,Laptop Dell Latitude 3510 70233210 (Core i3-10110U/ 4GB DDR4 2667MHz (1x4GB)/ HDD 1TB 5400rpm/ 15.6 HD/ Fedora) - Hàng Chính Hãng
32118160,USB Thu Wifi 150Mbps Chu?n 802.11n Cho Máy Tính Có Anten - Hàng Chính Hãng
481772,Totolink N302R Plus - B? Phát Wifi Chu?n N T?c ?? 300Mbps M? R?ng Sóng - Hàng Chính Hãng
54839622,H?p m?c in HP 85A / Canon 325 cho máy Canon 6030 / 6030w / HP 1102 / 1102w / 1132 / 1212nf /...
11609717,Màn Hình LED LG 27UL850-W 27 inch 4K UHD (3840 x 2160) VESA DisplayHDR 400 5ms 60Hz IPS - Hàng Chính Hãng
21316309,Chu?t quang không dây Fuhlen A09 - Hàng Chính Hãng
66730368,"?èn treo màn hình b?o v? m?t Baseus i-Work Series (3 Light Mode, Anti Bluelight, USB Stepless Dimming Screen Hanging Light, New Model) - DGIWK-B02 - Hàng chính hãng - Tr?ng"
59081231,Laptop HP ProBook 445 G7 1A1A4PA (AMD R3-4300U/ 4GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ 14 HD/ Win10) - Hàng Chính Hãng
57268501,Màn Hình Chuyên ?? H?a Asus ProArt PA248QV 24.1'' T? l? 16:10 WUXGA (1920 x 1200) 5ms/ 75Hz/ IPS/ 100% sRGB/ 100% Rec.709/ Color Accuracy ?E < 2/ Stereo Speaker (2Wx2) - Hàng Chính Hãng
51987865,"H?p m?c 48A cho máy in HP M15a, M15w, M28a, M28w,...CF 248A"
58583531,"Qu?t t?n nhi?t, Fan case coolmoon V2.2 Led RGB 2 vòng ring - Hàng chính hãng"
13114633,Màn Hình AOC 22B1HS 22 inch (1920x1080) Full HD 5ms 60Hz IPS - Hàng Chính Hãng
11522917,Bàn Phím Siêu nh? g?n Mini Keyboard K1000 (T?ng kèm cáp OTG)
7458771,H?p m?c dùng cho máy in HP 1102 ( 85A)
457264,TP-Link  TG-3468 - Card M?ng Gigabit - Hàng Chính Hãng
58962499,Ram máy tính Desktop ADATA DDR4 XPG SPECTRIX D50 8GB (1*8GB) 3200MHz TUNGSTEN GREY RGB - Hàng Chính Hãng
8315046,Dây M?ng B?m S?n 2 ??u CAT5 3m (Màu ng?u nhiên)
25198038,S?c dành cho Laptop Dell 19.5V - 3.34A (65w) Chân Kim To kích th??c 7.4mm x 5.0mm - Hàng Nh?p Kh?u
71062304,"B? s?n ph?m 5 l? m?c n?p ( m?c ?? ) th??ng hi?u HA dùng cho h?p m?c máy in Canon 2900/ 3300/ 251/ 251, 252, 253, 411, 5870, 5980, 6300, 6650, 6670, 6680/ HP 1010/1020/ HP 400, 401, 425, 2035, 2050, 2055, - Hàng nh?p kh?u"
1366463,? C?ng SSD Sata III 2.5 Inch 120GB Apacer AS340 - Hàng Chính Hãng
595470,USB Toshiba Owahri Metal 16GB - USB 2.0 - Hàng Chính Hãng
3525255,"Gi?y Và M?c In ?nh Nhi?t Canon RP108 Cho Máy In Canon SELPHY CP1300, SELPHY CP1200, SELPHY CP1000, SELPHY CP910 - Hàng Chính Hãng"
5446101,B? Phát Wifi D?ng L??i Mesh Tenda Nova MW3 (1 cái) - Hàng Chính Hãng
1610561,? C?ng SSD Sata III M.2 2280 250GB Samsung 860 Evo MZ-N6E250BW - Hàng Chính Hãng
17475042,CÁP M?NG LAN B?M S?N 2 ??U DA?I 20M
14301144,USB 4G LTE - Thi?t b? phát sóng wifi t? sim ?i?n Tho?i 3G/4G (3 in 1: Dcom 4G + Router Wifi + Access Point)
12735027,?? G?N SSD 2.5 CHO MÁY TÍNH BÀN 
17474656,Cáp M?ng Lan B?m S?n 2 ??u Da?i 15m
50179247,"Màn hình cong Cooler Master GM27-CF 27"" VA 165Hz - Hàng Chính Hãng"
11199435,Màn Hình Dell SE2719H 27 Inch Full HD (1920 x 1080) 8ms 60Hz IPS - Hàng Chính Hãng
14524994,H?p Test cáp  m?ng + Pin
12108701,Router Wifi B?ng T?ng Kép Totolink A810R - Hàng Chính Hãng
41316363,"PC mini TANIX TX 85 Intel Quad Core Z8350 on board,4G DDR3L on board 64G - Hàng chính hãng"
481625,Máy In ?a N?ng Canon MF3010 Scan Copy - Hàng chính hãng
54245193,Laptop Dell Inspiron 3593 N3593C | Core i3-1005G1/ 4GB DDR4 2666MHz/ SSD 256GB PCIe/ 15.6 FHD/ Win10 - Hàng Chính Hãng
50085665,Màn Hình Gaming Samsung LS22R350FHEXXV 22'' FullHD (1920x1080) 5ms 75Hz IPS AMD Radeon FreeSync - Hàng Chính Hãng
32308294,Keo t?n nhi?t CPU hình ?ng chích (1 ?ng )
76186679,Router Totolink Wi-Fi 6 b?ng t?n kép Gigabit AX1800 - X5000R - Hàng Chính hãng
73844240,Case máy tính MIK Nexus M - Hàng Chính Hãng
11528190,USB 3.1 SanDisk CZ430 Ultra Fit - 64GB Hàng Nh?p Kh?u
46757834,?èn treo màn hình máy tính laptop hi?u Baseus - DGIWK-01 - Hàng nh?p kh?u 
615977,B? Chia M?ng 8 C?ng 100mbps Totolink S808  Hàng Chính Hãng
21057555,B? thu Wifi USB LB - LINK WN151 - Hàng chính hãng
73788531,Apple Mac Mini 2020 M1 (Apple M1/ 8GB/ 512GB) - MGNT3SA/A - Hàng Chình Hãng
36434333,"B? máy tính ?? bàn nâng c?p chip intel Pentium chuyên dùng v?n phòng, h?c t?p, game nh? ch?y siêu m??t office, autocard, photoshop, ph?n m?m k? toán, bán hàng...màn 22 inch m?i full box"
10769253,? C?ng SSD Samsung 970 Evo Plus NVMe M.2 2280 (250GB) - Hàng Nh?p Kh?u
12204837,Bàn phím kiêm chu?t không dây mini UKB 500 Mini Keyboard
48432507,"B? máy tính ?? bàn DELL Optiplex 7010 (Chip core i7 2600, Ram 8gb, SSD 120GB+ HDD 500gb ) Và Màn Hình DELL 21.5 inch ( Dell E2216H) - Chuyên dùng cho Công ty - Gia ?ình - H?c T?p - Hàng Chính Hãng"
45048475,DÂY NGU?N S? 8 
11914559,Bàn Phím Có Dây Logitech K120 Chân USB - Hàng Chính Hãng
35737361,Ngu?n Aerocool VX Plus 600W - Hàng Chính Hãng
502158,USB 3.0 SanDisk Ultra Flair CZ73 128GB - Hàng Chính Hãng
11407472,B? Phát Wifi Mesh TP-Link Deco M4 AC1200 MU-MIMO (2-pack) - Hàng Chính Hãng
75978400,? c?ng Western Digital Caviar Blue 4TB 64MB Cache (WD40EZRZ) - Hàng chính hãng
48878735,Màn Hình Gaming LG UltraGear 27GL650F-B 27 inch Full HD (1920 x 1080) 1ms 144Hz IPS FreeSync - Hàng Chính Hãng
11244014,Bàn phím bluetooth Mini KB - A6	  
42146269,? C?ng SSD Samsung mSATA PM851 128GB - Hàng Nh?p Kh?u
452118,? c?ng Di ??ng Transcend StoreJet H3B 1TB USB 3.0/3.1 - TS1TSJ25H3B - Hàng Chính Hãng
11450618,"B? bàn phím và chu?t không dây IK6630 siêu m?ng, siêu ti?t ki?m pin, không gây ti?ng ?n (màu ng?u nhiên)"
39992118,Laptop Dell Inspiron 5593 7WGNV1 Core i5-1035G1/ Win10 (15.6 FHD) - Hàng Chính Hãng
50693254,B? PHÁT WIFI 4G ZTE CP101 - CHÍNH HÃNG
857916,B? Phát Sóng Wifi Router Tenda F9 Chu?n N 600Mbps - Hàng Chính Hãng
70722482,Laptop Asus Vivobook 15 X509MA-BR337T (Pentium N5020/ 4GB DDR4/ 256GB M.2/ 15.6 HD/ Win10) - Hàng Chính Hãng
14127369,Màn hình HP EliteDisplay E233 (23 Inch FULLHD 60Hz 5Ms IPS 1FH46AA) - Hàng Chính Hãng
8159498,Chu?t có dây LOGITECH M105 - Hàng Chính Hãng
14606621,Keo T?n Nhi?t ARCTIC MX4 - 4g  (2020) - Hàng Chính Hãng
10001373,RAM Laptop Samsung 16GB DDR4 2666MHz SODIMM - Hàng Nh?p Kh?u
43801338,? C?ng SSD HIKVISION E100 SATA III - Hàng Chính Hãng
9793897,Bi Coolball t?n nhi?t cho Macbook
74850075,? c?ng HDD Laptop WD Blue 2TB SATA 6GB/s 2.5 inch - Hàng Nh?p Kh?u
33793341,?èn led c?m c?ng usb cho laptop (giao màu ng?u nhiên)
77721309,"Laptop HP 15s-du1055TU, Pentium 6405U(2.40 GHz,2MB),4GB RAM,256GB SSD,Intel Graphics,15.6""HD,Win 10 Home 64,Silver_1W7P3PA - Hàng Chính Hãng"
25184004,Kìm B?m M?ng ?a N?ng (màu xanh) - Thu?c S?n Ph?m Thi?t B? M?ng
561984,Kaspersky Anti Virus Cho 3 Máy Tính - KAV3U - Hàng chính hãng
1536285,Router Wifi Asus RT-AC1300UHP B?ng T?n Kép - Hàng Chính Hãng
11372225,USB Kingston DT SWIVL 64Gb - Hàng chính hãng
14469139,H?p m?c 12A h?p m?c máy in cho Canon 2900 HPQ2612A 1020 M1005 M1010 1018
72033197,"Laptop Acer Nitro 5 2020 AN515-55-5923 NH.Q7NSV.004 (Core i5-10300H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng"
55880882,"Laptop ASUS TUF Gaming A15 FA506IU-AL127T (AMD Ryzen 7 4800H/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 144Hz/ Win10) - Hàng Chính Hãng"
416985,TP-Link  TL-WN822N - USB Wifi (high gain) chu?n N tô?c ?ô? 300Mbps - Hàng Chính Hãng
62731979,"Combo 5 l? m?c ?? máy in Hp, Canon Xppro 140g  (Canon2900, Hp1010)"
548496,TP-Link  TL-WR941HP - B? Phát Wifi Công Su?t Cao 450Mbps - Hàng Chính Hãng
575591,"Khay ? C?ng Orico L95SS 2.5"" Sata HDD/SSD (Caddy Tray Adapter/9.5mm) - Hàng Chính Hãng"
14518091,??u b?m m?ng RJ45 lo?i x?n AMP (H?p 100 h?t)
38120774,B? t?n nhi?t FAN CASE ID-COOLING DF-12025-ARGB TRIO 3pcs Pack - Hàng Chính Hãng
15445767,B? 3 Cái Phát Wifi D?ng L??i Mesh Tenda Nova MW3 AC1200 - Hàng Nh?p Kh?u
4953341,USB SanDisk CZ33 Cruzer Fit - USB 2.0 - Hàng Chính Hãng
58957932,Màn Hình máy tinh MSI Pro MP221 21.5 inch Full HD Ch?ng Lóa Thi?t k? cho gi?i v?n phòng làm vi?c - Hàng chính hãng
55146278,CPU Intel Core i5-10400 6 Cores 12 Threads Up to 4.30 Ghz - 10th Gen LGA1200 Box - Hàng Chính Hãng
57912964,Máy in Laser ??n n?ng ?en tr?ng HP 107A + T?ng kèm thêm 1 Cartridge m?c in HP 107A - W1107A_(4ZB77AB) - Hàng Chính Hãng
50772516,"Cáp M?ng Ethernet/RJ45/LAN Vention Cat 8 SSTP ?úc s?n 2 ??u, dài 1m ??n 5m - Hàng chính hãng"
76217352,"Gi?y In Màu K? Thu?t S? MEDIA 1 M?t Bóng (Glossy) Kh? A6 (105 x 148mm) ??nh L??ng 210gsm 100 T?, In ?nh Màu In Tài Li?u Màu - Hàng Chính Hãng"
75616850,Laptop HP Pavilion 15-eg0007TU 2D9K4PA (Core i3-1115G4/ 4GB DDR4 3200MHz/ 256GB PCIe NVMe/ 15.6 FHD IPS/ Win10 + Office Home and Student 2019) - Hàng Chính Hãng
53967374,ZTE Pocket Wifi  B? phát wifi T? Sim 3G 4G Nh?t B?n Kiêm Pin S?c D? Phòng - Hàng Nh?p Kh?u
25007161,H?p ??ng ? C?ng Di ??ng HDD Box 2.5 ORICO 2139C3-G2 USB3.1 Gen2 Type-C/2.5 Nh?a Trong Su?t - Hàng Chính Hãng
53708750,B? card WIFI Bluetooth Intel WIFI 6 AX200  5Ghz t?c ?? 2400M và Bluetooth 5.1 cho máy bàn - Công ngh? MU MIMO
73831100,Laptop Dell Vostro 5402 V5402A (Core i5-1135G7/ 8GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 14 FHD WLED/ Win10) - Hàng Chính Hãng
10001388,RAM Laptop Hynix 8GB DDR3L Bus 1600MHz - Hàng Nh?p Kh?u
6165609,B? Phát Wifi TotoLink N200RE-V3 - Chu?n N T?c ?? 300Mbps - Hàng Chính Hãng
12404568,Router Wifi TP-Link Chu?n N T?c ?? 300Mbps TL-WR820N - Hàng Chính Hãng
13333554,Ram PC Corsair Vengeance LPX 8GB Bus 2666 DDR4 C16 Non-ECC CMK8GX4M1A2666C16 - Hàng Chính Hãng
56641198,Soundcard Livestream XOX K10 10th phiên b?n Ti?ng Anh - Hàng chính hãng
13804344,"? c?ng SSD 120Gb EEKOO Sata III, 6 Gb/s, 2""5 Inch , Công ngh? 3D MLC NAND , Hàng nh?p kh?u "
48452169,Máy tính ?? bàn Dell Optiplex 9020 (Core i5 - 4570(3.6 GHz) / Ram 8GB / SSD 240GB) Chuyên dùng cho V?n Phòng - H?c T?p - Gi?i Trí - Hàng Chính Hãng
10791780,? C?ng SSD Samsung 860 Evo 1TB Sata III 2.5 inch - Hàng Nh?p Kh?u (Box Ti?ng Anh)
64246103,Màn hình máy tính Samsung LF24T350FHEXXV 24 inch FHD 75Hz - Hàng Chính Hãng
26166686,? C?ng HDD WD Blue 2TB/256MB/5400/3.5 - WD20EZAZ- Hàng chính hãng
46178917,USB m?ng Wi-Fi b?ng t?n kép - Archer T2U Nano - TP-Link T2U Nano - B? chuy?n ??i USB Wi-Fi Nano AC600 - Hàng Chính Hãng
518633,Màn Hình Gaming Samsung S22F350FHE 22inch FullHD 4ms 60Hz TN - Hàng Chính Hãng
32373575,"Gi?y In Màu K? Thu?t S? MEDIA 1 M?t Bóng (Glossy) Kh? 5R (130 x 180mm) ??nh L??ng 230gsm 100 T?, Dùng In ?nh Màu & Tài Li?u Màu - Hàng Chính Hãng"
10696649,Card Âm Thanh Soundcard Creative Sound Blaster Play! 3 - Hàng Chính Hãng
8315056,Dây M?ng B?m S?n 2 ??u CAT5  5 M ( màu ng?u nhiên )
7064939,RAM PC Kingmax 8GB 2400 DDR4 - Hàng Chính Hãng
51055877,B? Vi X? Lý CPU AMD Ryzen 5 3500 Processors - Hàng Chính Hãng
4953369,USB SanDisk CZ600 64GB - USB 3.0 - Hàng Chính Hãng
72042710,"(B? 4/6 MÀU) M?c in phun Thu?n Phong TP50 (100ml) dùng cho máy in phun Epson, HP, Canon - Hàng Chính Hãng"
11575714,[T?NG LÓT CHU?T] Bàn phím Q17 gi? c? game chuyên d?ng + LÓT CHU?T
1684009,Màn Hình Dell E2219HN 22inch FullHD 14ms 60Hz IPS - Hàng Chính Hãng
72036884,CPU Intel Core i3 10100F / 6MB / 3.6GHZ / 4 nhân 8 lu?ng - Hàng Chính Hãng
36518570,Máy tính v?n phòng mini Intel NUC7CJYH - Ch?a bao g?m RAM & SSD - Hàng Chính Hãng
10143147,B? Kích Sóng Wifi TP-Link WA850RE T?c ?? 300Mbps - Hàng Chính Hãng
14047157,"Máy In Phun màu ?a N?ng HP Ink Tank Wireless 415 All-in-One (In, scan, copy Không dây ?en Z4B53A) - Hàng Chính Hãng"
65030877,Màn Hình Cong Gaming Samsung LC27JG54QQEXXV ( 26.9inch WQHD 4ms 144Hz VA AMD Freesync ) - Hàng Chính Hãng
10585231,"USB Bluetooth 4.0 dùng cho máy tính Laptop, PC"
13379768,Card Màn Hình VGA Galax GeForce GT 1030 2GB 30NPK4HVQ4BG SDDR4 64bit 1 Fan HDMI - Hàng Chính Hãng
7975728,Chu?t máy tính Newmen G10 - Hàng Chính Hãng
10001377,RAM Laptop Hynix 8GB DDR4 2666MHz SODIMM - Hàng Nh?p Kh?u
58667989,Gi?y in nhi?t K80 x 45mm thùng 100 cu?n
13764494,Bo M?ch Ch? Mainboard ASRock B450M Pro4-F Socket AM4 - Hàng Chính Hãng
16308170,"H?p m?c 48A cho máy in HP LaserJet Pro M15a, M28a, M28w"
54828546,"H?p m?c HP 35A cho máy in HP LaserJet P1005, P1006"
10732310,USB Sound - Card Âm Thanh 7.1
25191433,S?c dành cho Laptop Asus 19V 3.42A (65W)  chân th??ng kích th??c 5.5mm * 2.5mm - Hàng Nh?p Kh?u
44349631,"10 cu?n gi?y nhi?t in bill, in hóa ??n (thermal paper) TOPCASH K80mm phi 45mm dùng cho máy in nhi?t in hóa ??n, máy tính ti?n - Hàng chính hãng"
70692002,Laptop Dell Vostro 3405 V4R53500U003W (AMD R5-3500U/ 8GB (1x8GB) DDR4 2400Mhz/ 512SSD M2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng
